,store,store_type,assortment,date,dataset,sales,predictions,error,error_rate
491,638,d,basic,2015-09-17,forecast,,7017.181,,
492,639,a,basic,2015-09-17,forecast,,5291.1577,,
493,640,d,extended,2015-09-17,forecast,,11493.957,,
494,641,a,extended,2015-09-17,forecast,,7280.222,,
495,642,c,extended,2015-09-17,forecast,,4020.648,,
496,643,a,basic,2015-09-17,forecast,,8657.209,,
497,644,c,basic,2015-09-17,forecast,,8617.493,,
498,645,a,basic,2015-09-17,forecast,,10988.579,,
499,646,a,basic,2015-09-17,forecast,,5323.3896,,
500,647,a,extended,2015-09-17,forecast,,6154.2134,,
501,650,a,basic,2015-09-17,forecast,,6432.382,,
502,651,a,basic,2015-09-17,forecast,,7406.0654,,
503,653,d,extended,2015-09-17,forecast,,6573.9253,,
504,655,d,extended,2015-09-17,forecast,,8524.236,,
505,656,d,basic,2015-09-17,forecast,,3822.5505,,
506,657,c,extended,2015-09-17,forecast,,7329.188,,
507,658,d,extended,2015-09-17,forecast,,6296.69,,
508,659,d,basic,2015-09-17,forecast,,6132.9243,,
509,660,a,basic,2015-09-17,forecast,,4916.8447,,
510,661,d,extended,2015-09-17,forecast,,7826.361,,
511,662,d,basic,2015-09-17,forecast,,8571.833,,
512,663,a,extended,2015-09-17,forecast,,5474.918,,
513,665,a,basic,2015-09-17,forecast,,8868.706,,
514,666,c,extended,2015-09-17,forecast,,7155.6978,,
515,667,d,extended,2015-09-17,forecast,,9211.257,,
516,669,d,basic,2015-09-17,forecast,,5278.4443,,
517,670,a,basic,2015-09-17,forecast,,6802.02,,
518,671,a,extended,2015-09-17,forecast,,7258.7207,,
519,673,d,extended,2015-09-17,forecast,,8029.8066,,
520,674,a,basic,2015-09-17,forecast,,8951.504,,
521,675,a,basic,2015-09-17,forecast,,5239.483,,
522,676,b,extra,2015-09-17,forecast,,9295.027,,
523,677,d,basic,2015-09-17,forecast,,8022.8936,,
524,678,c,basic,2015-09-17,forecast,,7376.02,,
525,680,c,basic,2015-09-17,forecast,,4373.1343,,
526,681,a,extended,2015-09-17,forecast,,4225.5005,,
527,684,d,extended,2015-09-17,forecast,,8305.603,,
528,685,a,basic,2015-09-17,forecast,,6843.199,,
529,687,d,extended,2015-09-17,forecast,,8150.7827,,
530,689,d,basic,2015-09-17,forecast,,7650.3433,,
531,690,a,basic,2015-09-17,forecast,,5711.563,,
532,691,d,extended,2015-09-17,forecast,,8723.835,,
533,692,a,basic,2015-09-17,forecast,,7734.6973,,
534,693,d,basic,2015-09-17,forecast,,6834.869,,
535,694,a,extended,2015-09-17,forecast,,8127.0366,,
536,695,a,basic,2015-09-17,forecast,,7064.6543,,
537,696,a,extended,2015-09-17,forecast,,7952.005,,
538,697,d,basic,2015-09-17,forecast,,10875.743,,
539,699,a,basic,2015-09-17,forecast,,8180.027,,
540,700,a,extended,2015-09-17,forecast,,4996.019,,
541,701,d,basic,2015-09-17,forecast,,6440.5166,,
542,702,a,basic,2015-09-17,forecast,,5292.9746,,
544,705,a,basic,2015-09-17,forecast,,8773.148,,
545,706,d,basic,2015-09-17,forecast,,5890.4546,,
546,707,a,extended,2015-09-17,forecast,,8962.251,,
547,710,d,basic,2015-09-17,forecast,,5078.5845,,
548,711,d,basic,2015-09-17,forecast,,7104.8477,,
549,712,a,basic,2015-09-17,forecast,,6563.024,,
550,713,a,extended,2015-09-17,forecast,,9864.295,,
551,714,d,extended,2015-09-17,forecast,,5623.797,,
552,716,d,basic,2015-09-17,forecast,,6173.592,,
553,717,d,extended,2015-09-17,forecast,,5871.489,,
554,718,a,basic,2015-09-17,forecast,,7739.4497,,
555,719,c,extended,2015-09-17,forecast,,5306.163,,
556,720,a,extended,2015-09-17,forecast,,8536.685,,
557,721,a,extended,2015-09-17,forecast,,8358.849,,
558,722,a,basic,2015-09-17,forecast,,9971.545,,
559,723,d,extended,2015-09-17,forecast,,8158.6616,,
560,724,d,extended,2015-09-17,forecast,,6667.683,,
561,725,d,extended,2015-09-17,forecast,,6041.283,,
562,727,a,basic,2015-09-17,forecast,,5259.913,,
563,728,d,basic,2015-09-17,forecast,,5530.903,,
564,729,c,extended,2015-09-17,forecast,,11361.651,,
565,731,a,basic,2015-09-17,forecast,,9281.598,,
566,732,a,extended,2015-09-17,forecast,,6494.326,,
567,733,b,extra,2015-09-17,forecast,,15959.568,,
568,734,a,basic,2015-09-17,forecast,,6128.1235,,
569,736,c,extended,2015-09-17,forecast,,5372.3237,,
570,737,a,basic,2015-09-17,forecast,,6963.236,,
571,738,d,extended,2015-09-17,forecast,,9476.938,,
572,739,d,extended,2015-09-17,forecast,,11001.897,,
573,740,d,basic,2015-09-17,forecast,,7284.0425,,
574,741,d,extended,2015-09-17,forecast,,7474.041,,
575,742,d,extended,2015-09-17,forecast,,7803.232,,
576,744,a,basic,2015-09-17,forecast,,7928.6333,,
577,746,d,extended,2015-09-17,forecast,,7054.4194,,
578,748,d,basic,2015-09-17,forecast,,6311.4097,,
579,749,a,basic,2015-09-17,forecast,,5593.2827,,
580,750,d,basic,2015-09-17,forecast,,5734.4243,,
581,751,a,basic,2015-09-17,forecast,,4348.571,,
582,752,a,basic,2015-09-17,forecast,,5674.929,,
583,753,d,extended,2015-09-17,forecast,,9140.272,,
584,756,a,extended,2015-09-17,forecast,,16511.832,,
585,757,a,extended,2015-09-17,forecast,,6185.5156,,
586,758,a,extended,2015-09-17,forecast,,5600.463,,
587,759,a,basic,2015-09-17,forecast,,7888.1426,,
588,762,d,extended,2015-09-17,forecast,,4211.0513,,
589,763,d,extended,2015-09-17,forecast,,6426.0474,,
590,764,a,extended,2015-09-17,forecast,,4778.712,,
591,765,a,extended,2015-09-17,forecast,,9887.344,,
592,766,d,extended,2015-09-17,forecast,,5960.0435,,
593,767,a,extended,2015-09-17,forecast,,6215.0386,,
594,768,a,extended,2015-09-17,forecast,,13996.376,,
595,769,b,extra,2015-09-17,forecast,,11605.943,,
596,770,a,extended,2015-09-17,forecast,,5956.73,,
597,771,a,basic,2015-09-17,forecast,,7563.3447,,
598,772,d,extended,2015-09-17,forecast,,3559.0889,,
599,773,a,basic,2015-09-17,forecast,,5742.7773,,
600,774,a,extended,2015-09-17,forecast,,5849.1523,,
601,775,d,extended,2015-09-17,forecast,,9709.431,,
602,776,c,basic,2015-09-17,forecast,,5316.782,,
603,777,d,extended,2015-09-17,forecast,,4848.7754,,
604,778,a,basic,2015-09-17,forecast,,6212.5845,,
605,782,c,extended,2015-09-17,forecast,,7097.4985,,
606,784,a,basic,2015-09-17,forecast,,7740.0107,,
607,785,d,extended,2015-09-17,forecast,,7825.6816,,
608,789,a,extended,2015-09-17,forecast,,3831.473,,
609,790,d,extended,2015-09-17,forecast,,7977.2715,,
610,791,a,basic,2015-09-17,forecast,,8137.7715,,
611,792,d,basic,2015-09-17,forecast,,8677.901,,
612,793,d,basic,2015-09-17,forecast,,5233.175,,
613,795,d,basic,2015-09-17,forecast,,4878.504,,
614,796,a,extended,2015-09-17,forecast,,8224.84,,
615,797,a,basic,2015-09-17,forecast,,5199.1426,,
616,799,a,extended,2015-09-17,forecast,,9599.651,,
617,800,d,basic,2015-09-17,forecast,,5376.409,,
618,801,d,basic,2015-09-17,forecast,,5360.2334,,
619,802,a,extended,2015-09-17,forecast,,7105.5254,,
620,803,d,basic,2015-09-17,forecast,,6257.163,,
621,804,c,extended,2015-09-17,forecast,,4801.068,,
622,805,d,basic,2015-09-17,forecast,,6380.582,,
623,806,d,basic,2015-09-17,forecast,,7346.2646,,
624,807,a,basic,2015-09-17,forecast,,10222.417,,
625,809,a,basic,2015-09-17,forecast,,11071.213,,
626,810,d,extended,2015-09-17,forecast,,6325.319,,
627,811,a,basic,2015-09-17,forecast,,4097.325,,
628,813,a,basic,2015-09-17,forecast,,6312.18,,
629,815,a,basic,2015-09-17,forecast,,6985.2144,,
630,816,c,extended,2015-09-17,forecast,,4899.9146,,
631,818,d,basic,2015-09-17,forecast,,6777.708,,
632,819,a,extended,2015-09-17,forecast,,6190.1313,,
633,820,a,extended,2015-09-17,forecast,,11637.1455,,
634,822,a,extended,2015-09-17,forecast,,8359.16,,
635,823,a,extended,2015-09-17,forecast,,6485.8267,,
636,824,a,basic,2015-09-17,forecast,,7144.7383,,
637,825,a,basic,2015-09-17,forecast,,4786.184,,
638,826,a,extended,2015-09-17,forecast,,9870.139,,
639,829,c,basic,2015-09-17,forecast,,6048.969,,
640,831,a,basic,2015-09-17,forecast,,14445.094,,
641,832,d,basic,2015-09-17,forecast,,6458.2573,,
642,833,d,extended,2015-09-17,forecast,,6377.589,,
643,835,a,basic,2015-09-17,forecast,,5738.4517,,
644,837,a,extended,2015-09-17,forecast,,4489.6978,,
645,840,a,basic,2015-09-17,forecast,,7695.182,,
646,842,d,extended,2015-09-17,forecast,,19243.557,,
647,844,a,basic,2015-09-17,forecast,,4937.383,,
648,845,d,basic,2015-09-17,forecast,,5199.1772,,
649,846,a,extended,2015-09-17,forecast,,10826.118,,
650,847,c,extended,2015-09-17,forecast,,6765.7266,,
651,848,a,extended,2015-09-17,forecast,,7667.4224,,
652,849,c,extended,2015-09-17,forecast,,7841.1177,,
653,850,d,basic,2015-09-17,forecast,,7009.2876,,
654,851,d,extended,2015-09-17,forecast,,5384.21,,
655,852,c,basic,2015-09-17,forecast,,5267.8315,,
656,853,a,basic,2015-09-17,forecast,,9243.583,,
657,855,a,basic,2015-09-17,forecast,,6266.379,,
658,856,a,basic,2015-09-17,forecast,,7250.321,,
659,857,c,basic,2015-09-17,forecast,,7830.908,,
660,858,a,basic,2015-09-17,forecast,,5028.2754,,
661,859,c,basic,2015-09-17,forecast,,8115.6343,,
662,860,c,extended,2015-09-17,forecast,,6461.671,,
663,861,c,extended,2015-09-17,forecast,,4588.14,,
664,862,a,extended,2015-09-17,forecast,,8922.4375,,
665,863,a,extended,2015-09-17,forecast,,8513.13,,
666,864,a,basic,2015-09-17,forecast,,5124.4033,,
667,865,d,extended,2015-09-17,forecast,,7328.307,,
668,866,d,basic,2015-09-17,forecast,,6910.272,,
669,867,d,extended,2015-09-17,forecast,,4861.1724,,
670,868,d,extended,2015-09-17,forecast,,10302.335,,
671,871,d,extended,2015-09-17,forecast,,5867.4805,,
672,872,a,extended,2015-09-17,forecast,,8782.593,,
673,874,a,basic,2015-09-17,forecast,,4475.57,,
674,875,d,basic,2015-09-17,forecast,,5723.381,,
675,877,a,extended,2015-09-17,forecast,,6223.4146,,
677,880,a,extended,2015-09-17,forecast,,7399.231,,
678,881,a,basic,2015-09-17,forecast,,4718.5503,,
679,882,a,basic,2015-09-17,forecast,,6602.379,,
680,883,a,basic,2015-09-17,forecast,,5162.8047,,
681,884,d,extended,2015-09-17,forecast,,5606.2407,,
682,885,a,basic,2015-09-17,forecast,,6718.5894,,
683,886,a,extended,2015-09-17,forecast,,7337.176,,
684,887,d,basic,2015-09-17,forecast,,7398.758,,
685,888,d,basic,2015-09-17,forecast,,8536.017,,
686,890,a,basic,2015-09-17,forecast,,5931.3867,,
687,891,a,extended,2015-09-17,forecast,,7743.7397,,
688,893,a,basic,2015-09-17,forecast,,6899.649,,
689,894,a,basic,2015-09-17,forecast,,9087.717,,
690,895,a,extended,2015-09-17,forecast,,9143.892,,
691,896,a,extended,2015-09-17,forecast,,7023.569,,
692,897,c,extended,2015-09-17,forecast,,3996.8132,,
693,900,a,basic,2015-09-17,forecast,,6105.69,,
694,901,a,extended,2015-09-17,forecast,,7614.3594,,
695,902,a,basic,2015-09-17,forecast,,4794.958,,
696,903,d,extended,2015-09-17,forecast,,12090.316,,
697,904,d,extended,2015-09-17,forecast,,6491.558,,
698,905,a,basic,2015-09-17,forecast,,7869.874,,
699,906,a,basic,2015-09-17,forecast,,11580.567,,
700,907,a,extended,2015-09-17,forecast,,6271.0366,,
701,908,a,basic,2015-09-17,forecast,,5010.871,,
702,909,a,extended,2015-09-17,forecast,,11225.064,,
703,911,a,extended,2015-09-17,forecast,,9993.882,,
704,912,c,extended,2015-09-17,forecast,,5961.9766,,
705,913,a,basic,2015-09-17,forecast,,9087.674,,
706,914,c,extended,2015-09-17,forecast,,10401.552,,
707,915,d,extended,2015-09-17,forecast,,6253.8877,,
708,916,a,basic,2015-09-17,forecast,,5700.721,,
709,917,a,basic,2015-09-17,forecast,,7459.3486,,
710,919,a,basic,2015-09-17,forecast,,5832.4385,,
711,920,a,basic,2015-09-17,forecast,,6019.1846,,
712,922,d,basic,2015-09-17,forecast,,7598.1523,,
713,924,a,basic,2015-09-17,forecast,,6111.884,,
714,925,c,basic,2015-09-17,forecast,,8078.4253,,
715,926,d,extended,2015-09-17,forecast,,8854.135,,
716,927,a,basic,2015-09-17,forecast,,6579.4204,,
717,928,d,extended,2015-09-17,forecast,,8142.671,,
718,929,a,extended,2015-09-17,forecast,,6073.042,,
719,930,a,basic,2015-09-17,forecast,,6923.084,,
720,931,a,extended,2015-09-17,forecast,,4811.392,,
721,932,a,basic,2015-09-17,forecast,,8277.828,,
722,934,a,extended,2015-09-17,forecast,,6928.732,,
723,935,a,extended,2015-09-17,forecast,,6382.1465,,
724,936,a,basic,2015-09-17,forecast,,7218.986,,
725,937,d,basic,2015-09-17,forecast,,7153.9097,,
726,938,a,basic,2015-09-17,forecast,,10116.936,,
727,939,d,basic,2015-09-17,forecast,,5828.6846,,
728,941,a,basic,2015-09-17,forecast,,5548.0483,,
729,942,d,extended,2015-09-17,forecast,,6342.4707,,
730,943,d,extended,2015-09-17,forecast,,6999.1265,,
731,944,c,basic,2015-09-17,forecast,,7489.505,,
732,945,a,extended,2015-09-17,forecast,,4842.254,,
733,946,a,basic,2015-09-17,forecast,,4939.347,,
734,947,a,basic,2015-09-17,forecast,,8416.337,,
735,948,b,extra,2015-09-17,forecast,,6288.323,,
736,950,a,basic,2015-09-17,forecast,,6138.291,,
737,951,d,extended,2015-09-17,forecast,,8205.008,,
738,952,d,extended,2015-09-17,forecast,,6446.6255,,
739,954,a,basic,2015-09-17,forecast,,7972.555,,
740,955,d,extended,2015-09-17,forecast,,5486.2983,,
741,956,a,basic,2015-09-17,forecast,,4133.1255,,
742,960,d,basic,2015-09-17,forecast,,7155.732,,
743,961,d,extended,2015-09-17,forecast,,6480.4097,,
744,962,c,basic,2015-09-17,forecast,,6548.442,,
745,964,a,basic,2015-09-17,forecast,,9742.649,,
746,965,a,extended,2015-09-17,forecast,,8878.972,,
747,966,a,basic,2015-09-17,forecast,,5209.9253,,
748,967,a,extended,2015-09-17,forecast,,9135.235,,
749,969,a,extended,2015-09-17,forecast,,4683.127,,
750,970,a,basic,2015-09-17,forecast,,3663.222,,
751,973,d,extended,2015-09-17,forecast,,7658.615,,
752,974,a,basic,2015-09-17,forecast,,11081.576,,
753,975,a,extended,2015-09-17,forecast,,8354.943,,
754,976,a,basic,2015-09-17,forecast,,7003.4336,,
755,977,a,basic,2015-09-17,forecast,,5324.065,,
756,980,a,basic,2015-09-17,forecast,,7230.356,,
757,983,a,basic,2015-09-17,forecast,,9849.356,,
758,984,c,basic,2015-09-17,forecast,,6477.135,,
759,985,c,extended,2015-09-17,forecast,,8890.099,,
760,986,a,basic,2015-09-17,forecast,,5942.6445,,
761,988,a,basic,2015-09-17,forecast,,5200.958,,
762,989,a,basic,2015-09-17,forecast,,5629.534,,
763,991,a,basic,2015-09-17,forecast,,5425.0703,,
764,992,a,basic,2015-09-17,forecast,,5944.606,,
765,994,a,basic,2015-09-17,forecast,,6271.1626,,
766,997,d,extended,2015-09-17,forecast,,5737.7183,,
767,998,a,basic,2015-09-17,forecast,,4810.3135,,
768,1000,a,extended,2015-09-17,forecast,,7702.5034,,
769,1003,a,basic,2015-09-17,forecast,,7882.449,,
770,1004,d,extended,2015-09-17,forecast,,5849.5483,,
771,1005,a,basic,2015-09-17,forecast,,6159.722,,
772,1007,c,extended,2015-09-17,forecast,,7175.997,,
773,1008,a,extended,2015-09-17,forecast,,6271.7666,,
774,1009,a,basic,2015-09-17,forecast,,5236.44,,
775,1010,d,extended,2015-09-17,forecast,,10012.687,,
776,1011,a,extended,2015-09-17,forecast,,8092.206,,
777,1012,d,extended,2015-09-17,forecast,,6185.6045,,
778,1013,a,basic,2015-09-17,forecast,,4195.5825,,
779,1014,a,extended,2015-09-17,forecast,,12833.221,,
780,1015,d,extended,2015-09-17,forecast,,7073.581,,
781,1016,c,extended,2015-09-17,forecast,,5992.701,,
782,1019,d,extended,2015-09-17,forecast,,9863.523,,
783,1020,a,basic,2015-09-17,forecast,,8438.167,,
784,1022,a,extended,2015-09-17,forecast,,7126.0903,,
785,1024,c,extended,2015-09-17,forecast,,6337.5903,,
786,1025,a,basic,2015-09-17,forecast,,7477.9487,,
787,1026,c,basic,2015-09-17,forecast,,9754.216,,
788,1027,a,extended,2015-09-17,forecast,,14061.241,,
789,1028,a,basic,2015-09-17,forecast,,4977.0356,,
790,1031,d,basic,2015-09-17,forecast,,5333.646,,
791,1036,d,extended,2015-09-17,forecast,,5566.665,,
792,1037,a,extended,2015-09-17,forecast,,6920.5156,,
793,1038,d,basic,2015-09-17,forecast,,6378.769,,
794,1039,a,extended,2015-09-17,forecast,,9052.43,,
795,1040,a,basic,2015-09-17,forecast,,9840.427,,
796,1041,c,basic,2015-09-17,forecast,,6293.4053,,
797,1042,a,basic,2015-09-17,forecast,,4348.533,,
798,1044,c,basic,2015-09-17,forecast,,7236.0957,,
799,1045,a,extended,2015-09-17,forecast,,8652.628,,
800,1047,a,basic,2015-09-17,forecast,,5295.762,,
801,1048,d,extended,2015-09-17,forecast,,7953.947,,
802,1049,a,basic,2015-09-17,forecast,,4480.7344,,
803,1050,d,extended,2015-09-17,forecast,,8269.645,,
804,1051,c,basic,2015-09-17,forecast,,9767.389,,
805,1052,a,extended,2015-09-17,forecast,,7493.063,,
806,1053,a,basic,2015-09-17,forecast,,9070.208,,
807,1054,a,extended,2015-09-17,forecast,,6575.5557,,
808,1056,d,extended,2015-09-17,forecast,,3973.0212,,
809,1057,d,extended,2015-09-17,forecast,,6647.724,,
810,1058,a,extended,2015-09-17,forecast,,7681.2715,,
811,1059,c,basic,2015-09-17,forecast,,8919.655,,
812,1060,a,extended,2015-09-17,forecast,,7469.922,,
813,1061,d,extended,2015-09-17,forecast,,7195.2837,,
814,1062,d,basic,2015-09-17,forecast,,7012.0825,,
815,1063,a,extended,2015-09-17,forecast,,4235.816,,
816,1064,a,extended,2015-09-17,forecast,,9415.789,,
817,1065,a,basic,2015-09-17,forecast,,4523.244,,
818,1066,a,basic,2015-09-17,forecast,,10497.337,,
819,1067,d,extended,2015-09-17,forecast,,6399.904,,
820,1068,d,extended,2015-09-17,forecast,,4404.7256,,
821,1070,c,extended,2015-09-17,forecast,,7262.7725,,
822,1071,a,basic,2015-09-17,forecast,,6587.634,,
823,1072,a,extended,2015-09-17,forecast,,7404.9214,,
824,1073,a,extended,2015-09-17,forecast,,8224.494,,
825,1076,a,extended,2015-09-17,forecast,,4044.8757,,
826,1077,a,basic,2015-09-17,forecast,,5500.934,,
827,1078,d,extended,2015-09-17,forecast,,7389.202,,
828,1079,a,basic,2015-09-17,forecast,,9045.042,,
829,1080,a,basic,2015-09-17,forecast,,10131.681,,
830,1083,d,extended,2015-09-17,forecast,,5422.592,,
831,1084,a,basic,2015-09-17,forecast,,6432.7563,,
832,1086,a,basic,2015-09-17,forecast,,7469.836,,
833,1087,d,extended,2015-09-17,forecast,,6525.69,,
834,1088,a,basic,2015-09-17,forecast,,5743.3525,,
835,1089,d,basic,2015-09-17,forecast,,11119.012,,
836,1091,a,extended,2015-09-17,forecast,,8251.917,,
837,1092,a,basic,2015-09-17,forecast,,11638.1,,
838,1094,d,basic,2015-09-17,forecast,,4938.81,,
839,1096,a,extended,2015-09-17,forecast,,6314.89,,
841,1099,a,extended,2015-09-17,forecast,,8702.328,,
842,1100,a,basic,2015-09-17,forecast,,5559.1304,,
843,1101,d,extended,2015-09-17,forecast,,10525.097,,
844,1102,a,basic,2015-09-17,forecast,,7207.2417,,
845,1103,d,extended,2015-09-17,forecast,,5735.059,,
846,1104,d,basic,2015-09-17,forecast,,5788.7812,,
847,1105,c,extended,2015-09-17,forecast,,5378.8765,,
848,1106,a,extended,2015-09-17,forecast,,5536.888,,
849,1107,a,basic,2015-09-17,forecast,,7038.833,,
850,1109,c,basic,2015-09-17,forecast,,5394.625,,
851,1111,a,basic,2015-09-17,forecast,,5396.0713,,
852,1112,c,extended,2015-09-17,forecast,,10365.859,,
853,1113,a,extended,2015-09-17,forecast,,6682.295,,
854,1114,a,extended,2015-09-17,forecast,,19922.275,,
855,1115,d,extended,2015-09-17,forecast,,6710.635,,
856,1,c,basic,2015-09-16,forecast,,4928.3345,,
857,3,a,basic,2015-09-16,forecast,,8382.073,,
858,7,a,extended,2015-09-16,forecast,,8855.832,,
859,8,a,basic,2015-09-16,forecast,,7026.9463,,
860,9,a,extended,2015-09-16,forecast,,7929.337,,
861,10,a,basic,2015-09-16,forecast,,5885.2485,,
862,11,a,extended,2015-09-16,forecast,,8948.841,,
863,12,a,extended,2015-09-16,forecast,,8405.105,,
864,13,d,basic,2015-09-16,forecast,,5494.0854,,
865,14,a,basic,2015-09-16,forecast,,6174.534,,
866,15,d,extended,2015-09-16,forecast,,7399.1816,,
867,16,a,extended,2015-09-16,forecast,,8051.118,,
868,19,a,extended,2015-09-16,forecast,,6998.325,,
869,20,d,basic,2015-09-16,forecast,,8391.896,,
870,21,c,extended,2015-09-16,forecast,,5827.2393,,
871,22,a,basic,2015-09-16,forecast,,4938.1553,,
872,23,d,basic,2015-09-16,forecast,,5996.8125,,
873,24,a,extended,2015-09-16,forecast,,10690.961,,
874,25,c,basic,2015-09-16,forecast,,11788.311,,
875,27,a,basic,2015-09-16,forecast,,10853.557,,
876,29,d,extended,2015-09-16,forecast,,7154.606,,
877,30,a,basic,2015-09-16,forecast,,5126.74,,
878,31,d,extended,2015-09-16,forecast,,6176.354,,
879,32,a,basic,2015-09-16,forecast,,4616.0947,,
880,33,a,extended,2015-09-16,forecast,,8724.068,,
881,35,d,extended,2015-09-16,forecast,,12867.07,,
882,36,a,extended,2015-09-16,forecast,,9883.233,,
883,38,d,basic,2015-09-16,forecast,,6475.177,,
884,39,a,basic,2015-09-16,forecast,,6133.0767,,
885,40,a,basic,2015-09-16,forecast,,4427.929,,
886,41,d,extended,2015-09-16,forecast,,5578.609,,
887,42,a,extended,2015-09-16,forecast,,11239.474,,
888,43,d,basic,2015-09-16,forecast,,7126.3145,,
889,45,d,basic,2015-09-16,forecast,,5436.1396,,
890,46,c,basic,2015-09-16,forecast,,6080.508,,
891,47,a,extended,2015-09-16,forecast,,8967.51,,
892,48,a,basic,2015-09-16,forecast,,4140.4893,,
893,49,d,extended,2015-09-16,forecast,,7709.1987,,
894,50,d,basic,2015-09-16,forecast,,4567.5815,,
895,51,a,extended,2015-09-16,forecast,,7193.911,,
896,52,d,extended,2015-09-16,forecast,,8068.307,,
897,53,a,extended,2015-09-16,forecast,,6576.6724,,
898,56,d,extended,2015-09-16,forecast,,7685.287,,
899,58,a,extended,2015-09-16,forecast,,7322.8364,,
900,61,a,extended,2015-09-16,forecast,,6500.499,,
901,62,a,basic,2015-09-16,forecast,,6736.1772,,
902,63,c,extended,2015-09-16,forecast,,7896.6113,,
903,64,d,extended,2015-09-16,forecast,,12007.267,,
904,66,d,basic,2015-09-16,forecast,,6075.9683,,
905,67,a,extended,2015-09-16,forecast,,9726.346,,
906,68,a,extended,2015-09-16,forecast,,7574.6357,,
